Match Point|Name|Geography|Watsonline|Watsonline URL|Wikipedia|Wikipedia URL|Met Collection|Met Collection URL|NAARCO|NAARCO URL|Medium|Birth Year|Death Year|Cross-Index|Wikidata ID|ULAN ID|VIAF URI|NACO|Alternate name(s)|Last name|First name
NA-1108|Naataanii, TahNibaa|Navajo Region|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Naataanii%2C%20TahNibaa%22%20or%20%22TahNibaa%20Naataanii%22)%20or%20(%22Leona%20Natani%22%20or%20%22Tahnibaa%20Aglohiigiih%22%20or%20%22Tahnibaa%20Leona%20Natani%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/TahNibaa_Naataanii|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=7135935f-a70c-49ac-ab26-54a6302a454a|textile/fiber artist; weaver|1967|||Q96195884||http://viaf.org/viaf/509164963982724300005|no2022041663|Leona Natani; TahNibaa; Tahnibaa Aglohiigiih; Tahnibaa Leona Natani; Tah-ni-baa Naataani; Tah-ni-baa Naataanii; TahNibaa Naat'aanii; Tahnibaa Nataani|Naataanii|TahNibaa
NA-0080|Naha, Helen|Western|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Naha%2C+Helen%22+or+%22Helen+Naha%22+or+%22Helen+T.+Naha%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Naha%2C+Helen%22+or+%22Helen+Naha%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Helen_Naha|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=f3e9d0e5-5bab-49ab-832a-988d72fb31cf|ceramicist / potter|1922|1993||Q5702882|500127182|http://viaf.org/viaf/96620840|no2022126658|Helen T. Naha; Feather Maiden|Naha|Helen
NA-1146|Naha, Paqua|Southwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Naha,%20Paqua%22%20or%20%22Paqua%20Naha%22&searchscope=1&SORT=A|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=7bd1e6fc-1336-48b2-aadb-c3bf895a1704|ceramicist / potter|1890|1955||Q98593472||||Paqua; Paqua Naha?|Naha|Paqua
NA-1109|Naha, Rainy|Southwest|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Naha%2C%20Rainy%22%20or%20%22Rainy%20Naha%22%20or%20%22R.%20I.%20Naha%22%20or%20%22Rai%20I.%20Naha%22)%20or%20(%22Rainell%20I.%20Naha%22%20or%20%22Rainelle%20Naha%22%20or%20%22Rainey%20Naha%22%20or%20%22Raynell%20naha%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=4ab0d972-6067-4360-896a-d38d18068c28|ceramicist / potter|1949|||Q121344496||||R. I. Naha; Rai I. Naha; Rainell I. Naha; Rainelle Naha; Rainey Naha; Raynell Naha|Naha|Rainy
NA-1110|Nahohai, Josephine|Southwest|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Nahohai%2C%20Josephine%22%20or%20%22Josephine%20Nahohai%22)%20or%20(%22Josephine%20Bowekaty%22%20or%20%22Josephine%20Shebala%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=18ed5096-33bd-4a58-a974-848af2f59eee|beadwork artist; ceramicist / potter|1912|2006||Q115210084|500127185|http://viaf.org/viaf/96620872||Josephine Bowekaty; Josephine Shebala|Nahohai|Josephine
NA-1111|Nahohai, Milford|Southwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nahohai,%20Milford%22%20or%20%22Milford%20Nahohai%22&searchscope=1&SORT=A|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=ea657f5b-dd7d-4b2f-aa7b-c1975addd33c|ceramicist / potter|1953|||Q115210260|500127186|http://viaf.org/viaf/18944229|n96035988||Nahohai|Milford
NA-0362|Naiche|Southern Plains; Southwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Naiche%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Naiche%2C+%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Naiche|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=092d0537-9ed2-427d-92a4-c693027d5ecd|painter|1857 (circa)|1919||Q1963825||http://viaf.org/viaf/265305577|n2006030960|A Mischief-maker; Chief Naiche; Christian Naiche; Meddlesome; Meddlesome One; Mischief Maker; Na-Ai-Che; Nache; Nachez; Nachi; Nahche; Nai-chi-ti; Natches; Natchez; Nei-chi-ci; Nei-chi-ri|Naiche|
NA-0129|Nailor, Gerald|Navajo Region|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nailor%2C+Sr.%2C+Gerald%22+or+%22Gerald+Nailor%22+or+%22gerald+nailor%2C+sr.%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Nailor%2C+Sr.%2C+Gerald%22+or+%22Gerald+Nailor%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Gerald_Nailor_Sr.|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=7e9d668e-c977-44d4-98b0-138095e3a836|muralist; painter|1917|1952||Q5549435|500127188|http://viaf.org/viaf/24536552|nr2002020485|Gerald L. Nailor; Gerald Lloyd Nailor; Gerald Nailor Sr.; Gerald Naylor; Tah-Yah; Toh Yah; Toh-Yah; Walking By The River|Nailor|Gerald
NA-1112|Namingha, Arlo|Southwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Namingha,%20Arlo%22%20or%20%22Arlo%20Namingha%22&searchscope=1&SORT=A|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=8c7f2c50-351d-489c-b396-33bff4052298|carver; carver (wood); dollmaker/katsina carver; mixed-media artist; sculptor|1973|||Q120966409|500127190|http://viaf.org/viaf/34149617029203752102|||Namingha|Arlo
NA-0255|Namingha, Dan|Southwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Namingha,%20Dan%22%20or%20%22Dan%20Namingha%22&searchscope=1&SORT=A|Wikipedia|https://en.wikipedia.org/wiki/Dan_Namingha|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=368db3b6-0ed4-40ec-9a10-703aa9602d94|painter; printmaker; sculptor|1950|||Q1159131|500127191|http://viaf.org/viaf/96620935|n82258102||Namingha|Dan
NA-0363|Nampeyo|Southwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nampeyo%22+not+%22daisy%22+not+%22elva%22+not+%22fannie%22+not+%22dextra%22+not+%22priscilla%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Nampeyo%2C+%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Nampeyo|Met Collection|https://www.metmuseum.org/search-results?q=Nampeyo+1859&searchFacet=Art|NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=95a47020-c18c-45fa-9bbd-b3daf3fd3751|ceramicist / potter|1859 (circa)|1942||Q2060870|500127196|http://viaf.org/viaf/6437526|n86868625|Nampeyo of Hano; Nampeyo?; Numpayo; Snake That Does Not Bite|Nampeyo|
NA-0203|Nampeyo, Daisy Hooee|Southwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nampeyo%2C+Daisy+Hooee%22+or+%22Daisy+Hooee%22+or+%22daisy+nampeyo%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Nampeyo%2C+Daisy+Hooee%22+or+%22Daisy+Hooee%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Daisy_Hooee|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=f1e73f54-ddf7-4aba-a6d6-abe2dc43c31b|jewelry artist; ceramicist / potter|1906|1994||Q21979448|500127198|http://viaf.org/viaf/96621006|no2002090107|Daisey Nampeyo; Daisy Hooee; Daisy Hooee Nampeyo; Daisy Hooey; Daisy Nampeyo Hoee; Daisy Nampeyo?; Daisy Poblano; Daisy Healing; Daisy Hoee Nampeyo|Hooee|Daisy
NA-0327|Nampeyo, Fannie|Western|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Nampeyo%2C%20Fannie%22%20or%20%22Fannie%20Nampeyo%22)%20or%20(%22Fannie%20Polacca%22%20or%20%22fanny%20polacca%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Fannie_Nampeyo|Met Collection|https://www.metmuseum.org/art/collection/search?q=Nampeyo, Fannie&searchField=ArtistCulture|NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=94d65327-3b9d-464d-8d2a-902ff06f0acc|ceramicist / potter|1904|1987||Q5433965|500127201|http://viaf.org/viaf/96621034|no2008050344  |Fannie Nampeyo Polacca; Fannie Polacca; Fannie Polacca Nampeyo; Fanny Nampeyo; Fannie Lesou Polacca|Nampeyo|Fannie
NA-0375|Nanibush, Wanda|Midwest & Central Canada|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Nanibush%2C%20Wanda%22%20or%20%22Wanda%20Nanibush%22)%20or%20(%22Wanda%20Critical%20Nish%20Nanibush%22)%20or%20(%22Wanda%20Critical%20Nanibush%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Wanda_Nanibush|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=baab96cf-de05-4abd-9499-549b7baa0d10|installation artist; multidisciplinary artist; performance artist; photographer; time-based media artist|1976|||Q56249738||http://viaf.org/viaf/1152682467423310919|no2018154243|Wanda Critical Nish Nanibush|Nanibush|Wanda
NA-0247|Naranjo, Jody|Southwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Naranjo%2C+Jody%22+or+%22Jody+Naranjo%22+or+%22Jodi+Naranjo%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Naranjo%2C+Jody%22+or+%22Jody+Naranjo%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Jody_Naranjo|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=88b00d80-c37e-4053-9ce9-601b8bbe0252|glass artist; ceramicist / potter|1969|||Q13560697|500127211|http://viaf.org/viaf/96621132|no2010084472|Jodi Naranjo; Jody Naranjo Smith; Jody Naranjo-Smith|Naranjo|Jody
NA-1881|Naranjo, Michael A.|Southwest|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Michael%20A.%20Naranjo%22%20or%20%22Michael%20Naranjo%22%20or%20%22Naranjo%2C%20Michael%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Michael_Naranjo|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=54440976-2ea2-4365-a57a-fe30007d811a|sculptor|1944|||Q50934596|500127214|http://viaf.org/viaf/96621166|nr00016925|Michael Naranjo|Naranjo|Michael A.
NA-2134|Naranjo, Rose|Soutwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22rose+naranjo%22+or+%22naranjo%2C+rose%22&searchscope=1&sortdropdown=-&SORT=R&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22josue+rivas%22+or+%22rivas%2C+josue%22%26SORT%3DR|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=ba46f35b-5f09-4538-9ed8-5a76aa1d7b95|ceramicist / potter|1915|2004||Q121344527||http://viaf.org/viaf/9729153063183719320003|||Naranjo|Rose
NA-0097|Narcomey, Jackson|Eastern Oklahoma|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Narcomey%2C%20Jackson%22%20or%20%22Jackson%20Narcomey%22%20or%20%22Jackson%20L.%20Narcomey%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Jackson_Narcomey|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=b6cdd37b-7627-41d6-9649-1668f5aaa502|carver; carver (wood); dollmaker/katsina carver; painter; sculptor|1942|2012||Q6117281||||Crazy Horse; Jackson L. Narcomey|Narcomey|Jackson
NA-1021|Natay, Ehren|Navajo Region; Southwest|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Natay%2C%20Ehren%22%20or%20%22Ehren%20Kee%20Natay%22%20or%20%22ehren%20natay%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=720725f5-6817-4fd6-8216-046de26c40be|jewelry artist; painter; photographer||||Q121070506|||no2022117697        |Ehren Kee Natay|Natay|Ehren
NA-0081|Navasie, Joy|Southwest|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Navasie%2C%20Joy%22%20or%20%22Joy%20Navasie%22%20or%20%22Joy%20Navasi%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Joy_Navasie|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=f44ad66d-7935-4e95-81a5-4eef9f1de92e|ceramicist / potter|1919|2012||Q58619094|500127226|http://viaf.org/viaf/96621289||Frog Lady; Frog Woman; Frogwoman; Joy Navasi; Joy Navasie (Frog Woman); Yellow Flower|Navasie|Joy
NA-1115|Naveek|Navajo Region|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Naveek%22%20or%20%22George%20E.%20Tsouharakis%22)%20or%20(%22George%20E.%20Tsouhlarakis%22%20or%20%22George%20Tsouharakis%22)%20or%20(%22George%20Tsouhlarakia%22%20or%20%22George%20Tsouhlarakis%22)&searchscope=1&SORT=R|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=68e6dd73-c972-479f-96d5-107098e447a7|jewelry artist; sculptor|1952|||Q121344232||||George E. Tsouharakis; George E. Tsouhlarakis; George Tsouharakis; George Tsouhlarakia; George Tsouhlarakis|Naveek|
NA-0840|Neel, David|Northwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Neel%2C+David%22+or+%22David+Neel%22+or+%22David+A.+Neel%22+or+%22David+Anthony+Neel%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Neel%2C+David%22+or+%22David+Neel%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/David_Neel|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=09abbfc3-8aec-4064-9308-525707c30ecf|carver; carver (wood); drum maker; jewelry artist; mask maker; mixed-media artist; painter; photographer; printmaker; sculptor; totem pole artist|1960|||Q5237947|500127229|http://viaf.org/viaf/57683241|n92067705|D. Neel; David A. Neel; David Anthony Neel; Tlat'lala'wis'|Neel|David
NA-1571|Neel, Ellen|Northwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Neel%2C+Ellen%22+or+%22Ellen+Neel%22+or+%22Ellen+May+Neel%22+or+%22Ellen+Neal%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Neel%2C+Ellen%22+or+%22Ellen+Neel%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Ellen_Neel|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=0e17f296-24a4-4fcd-9a0e-5d9c280f053e|carver; carver (wood); totem pole artist|1916|1966||Q5364962|500127230|http://viaf.org/viaf/21048500|n83011929|Ellen May Neel; Ellen Neal; Kakasolas|Neel|Ellen
NA-1572|Neel, Lou-Ann|Northwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Neel,%20Lou-Ann%22%20or%20%22Lou-Ann%20Neel%22&searchscope=1&SORT=A|||||||jewelry artist; painter; printmaker; textile/fiber artist; time-based media artist||||Q121344118||http://viaf.org/viaf/19155343960106311916|no2019041342|Ika’wega; Kiditle’logw; Ga’astalaas|Neel|Lou-Ann
NA-0050|Nelson, S.D.|Great Plains|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nelson,%20S.D.%22%20or%20%22S.D.%20Nelson%22&searchscope=1&SORT=A|Wikipedia|https://en.wikipedia.org/wiki/SD_Nelson|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=6bad4a65-8679-4a04-821e-c2e1f519f643|illustrator; painter|1950|||Q63391462||http://viaf.org/viaf/58401087|n98102932|Steve D. Nelson; Steve Nelson; Stephen Nelson; Stephen D. Nelson|Nelson|S.D.
NA-0082|Neptune, Geo Soctomah|Northeast|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Neptune%2C%20Geo%20Soctomah%20%22%20or%20%22Geo%20Soctomah%20Neptune%22%20or%20%22geo%20neptune%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Geo_Soctomah_Neptune|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=977971ed-ac1d-4ec1-8e35-e6c067e51088|basket maker; textile/fiber artist|1988|||Q63699406||||Geo Neptune; George Neptune; Lyzz Bein|Neptune|Geo Soctomah
NA-1435|Neptune, Jennifer|Northeast|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Neptune%2C+Jennifer%22+or+%22Jennifer+Neptune%22+or+%22Jennifer+Sapiel+Neptune%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Neptune%2C+Jennifer%22+or+%22Jennifer+Neptune%22%26SORT%3DA|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=34ce52f3-20f3-45e4-9cc6-9ab27643ad82|basket maker; beadwork artist||||Q121130330||||Jennifer Sapiel Neptune|Neptune|Jennifer
NA-1117|Nequatewa, Verma|Western|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nequatewa,%20Verma%22%20or%20%22Verma%20Nequatewa%22&searchscope=1&SORT=A|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=65a7cdef-8d38-43ea-830f-c94e8eaa22dc|jewelry artist|1949|||Q108870090|500127233|http://viaf.org/viaf/267993379|no2008115528|Sonwai; Verma Nequatewa (Sonwai)|Nequatewa|Verma
NA-1410|Nevaquaya, Doc Tate|Southern Plains|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22joyce%20lee%20tate%22%20or%20%22Doc%20Tate%20Nevaquaya%22%20or%20%22Joyce%20Doc%20Tate%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Doc_Tate_Nevaquaya|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=990c8530-99be-4a5c-9420-20fdc7c8b744|painter; printmaker|1932|1996||Q107144772|500127234|http://viaf.org/viaf/96621355|n79094901|Joyce Lee Tate; Doctate Nevaquaya; Joyce Doc Tate Nevaquaya; Joyce Lee Tate Nevaquaya|Nevaquaya|Doc Tate
NA-0359|New, Lloyd Kiva|Eastern Oklahoma|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22New%2C+Lloyd+Kiva%22+or+%22Lloyd+Kiva+New%22+or+%22lloyd+new%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22New%2C+Lloyd+Kiva%22+or+%22Lloyd+Kiva+New%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Lloyd_Kiva_New|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=0eb06f8e-7800-4323-8cbb-432642227c66|fashion/clothing designer; interdisciplinary artist; painter; textile/fiber artist|1916|2002||Q22947404||http://viaf.org/viaf/92268610|nb2002037624|Lloyd Kiva; Lloyd New; Ageh; Lloyd H. New; Lloyd Henri New; Lloyd Henri Kiva New; Lloyd New Kiva|New|Lloyd Kiva
NA-2033|Newman, Joseph J.|Alaska & Northern Canada; Navajo Region|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=((%22Newman%2C%20Joseph%20J.%22%20or%20%22Joseph%20J.%20Newman%22)%20or%20(%22joseph%20newman%22))%20and%20(%22indigenous%22%20or%20%22native%20american%22%20or%20%22Din%C3%A9%22%20or%20%22Navajo%22%20or%20%22I%C3%B1upiaq%22)&searchscope=1&SORT=R|||||||beadwork artist; jewelry artist; mixed-media artist|1974|||Q52188507|500053372|http://viaf.org/viaf/96035011|||Newman|Joseph J.
NA-1001|Nicolson, Marianne|Northwest|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nicolson%2C+Marianne%22+or+%22Marianne+Nicolson%22+or+%22Marianne+Nicholson%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Nicolson%2C+Marianne%22+or+%22Marianne+Nicolson%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Marianne_Nicolson|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=1d900b75-65b0-4a2d-b431-b6dbc9783e77|glass artist; installation artist; multidisciplinary artist; multimedia artist; muralist; painter; photographer|1969|||Q21555329|500127245|http://viaf.org/viaf/24430781|no2008175982|‘Tayagila’ogwa; Marianne Nicholson; Tayagila’ogwa; Tayagilaogwa|Nicolson|Marianne
NA-2034|Nipshank, Glen|Alaska & Northern Canada|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nipshank,%20Glen%22%20or%20%22Glen%20Nipshank%22&searchscope=1&SORT=A|||||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=76da8457-caa4-4b30-8938-c67a8d6ccd68|mask maker; ceramicist / potter|1961|||Q121130248|||||Nipshank|Glen
NA-0445|Niro, Shelley|Northeast|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Niro%2C+Shelley%22+or+%22Shelley+Niro%22+or+%22Shelley+Doxtater%22+or+%22Shelly+Niro%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Niro%2C+Shelley%22+or+%22Shelley+Niro%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Shelley_Niro|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=f5532b4b-559d-41f0-b2d0-2458c7f5cc59|carver; installation artist; mixed-media artist; painter; photographer; time-based media artist|1954|||Q7493808|500127250|http://viaf.org/viaf/96621514|no94038702|Shelley Doxtater; Shelly Niro|Niro|Shelley
NA-1573|Njootli, Jeneen Frei|Alaska & Northern Canada|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Njootli%2C%20Jeneen%20Frei%22%20or%20%22Jeneen%20Frei%20Njootli%22)%20or%20(%22Jeneen%20Frei%20Njootlie%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Jeneen_Frei_Njootli|||NAARCO|https://5019.sydneyplus.com/Heard_Museum_ArgusNET_Final/Portal/Portal.aspx?component=AAAM&record=7546924a-b0b2-4282-aa0b-fde2c268a201|fashion/clothing designer; installation artist; interdisciplinary artist; mixed-media artist; performance artist; photographer; printmaker; textile/fiber artist; time-based media artist|1988|||Q41796360||http://viaf.org/viaf/15154257780824150497||Jeneen Frei Njootlie|Njootli|Jeneen
