Match point|ULAN ID|Library of Congress authority ID|Wikidata ID|Name|Birth date|Death date|Heritage/Ancestry|Watson Indexes|Description|Watsonline|Watsonline URL|Watsonline original|Wikipedia|Wikipedia URL|Met Collection|Met Collection URL|Notes
LA-0071|500114654|nr2005029948|Q5484578|Mondini-Ruiz, Franco|1961||Mexican||installation artist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Mondini-Ruiz%2C+Franco%22%20or%20%22Franco+Mondini-Ruiz%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Mondini-Ruiz, Franco""%20or%20""Franco Mondini-Ruiz""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Franco_Mondini-Ruiz|||splits between texas and New york
LA-0027|500332147|n88607860|Q7293996|Montañez Ortiz, Raphael|1934||Puerto Rican||performance artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Montañez+Ortiz%2C+Raphael%22%20or%20%22Raphael+Montañez+Ortiz%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Montañez Ortiz, Raphael""%20or%20""Raphael Montañez Ortiz""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Raphael_Monta%C3%B1ez_Ortiz|||founder of El Museo del Barrio, no record of identifying as Nuyorican
LA-0468||||Montañez, Rudolph|1942|||||Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Montañez%2C+Rudolph%22%20or%20%22Rudolph+Montañez%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Montañez, Rudolph""%20or%20""Rudolph Montañez""&searchscope=1&SORT=A"|||||
LA-0234|500004656|n84101296|Q22086634|Montes, Roberto Gil de|1950||Mexican||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Montes%2C+Roberto+Gil+de%22%20or%20%22Roberto+Gil+de+Montes%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Montes, Roberto Gil de""%20or%20""Roberto Gil de Montes""&searchscope=1&SORT=A"|||||born in guadalajara, active in CA
LA-0469||no2019118488||Montilla Higgins, Raquel|1944||||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Montilla+Higgins%2C+Raquel%22%20or%20%22Raquel+Montilla+Higgins%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Montilla Higgins, Raquel""%20or%20""Raquel Montilla Higgins""&searchscope=1&SORT=A"|||||
LA-0151|500294237|no00023211|Q23761715|Montoya, Delilah|1955||Chicano/a/x||installation artist;mixed-media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Montoya%2C+Delilah%22%20or%20%22Delilah+Montoya%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Montoya, Delilah""%20or%20""Delilah Montoya""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Delilah_Montoya|||born in Texas, divides her time between Albuquerque and Houston
LA-0028|500334141|nb99150031|Q6293498|Montoya, José|1932|2013|Chicano/a/x;Mexican||muralist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Montoya%2C+José%22%20or%20%22José+Montoya%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Montoya, José""%20or%20""José Montoya""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Jos%C3%A9_Montoya|||born in Albuquerque, New Mexico and raised, along with his brother, Malaquias Montoya, in the San Joaquin Valley in California
LA-0471|500523401|n79128360|Q6741323|Montoya, Malaquías|1938||Chicano/a/x||designer;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Montoya%2C+Malaquías%22%20or%20%22Malaquías+Montoya%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Montoya, Malaquías""%20or%20""Malaquías Montoya""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Malaqu%C3%ADas_Montoya|||born in Albequerque, major figure in the Chicano Art Movement of the 1960s and 1970s
LA-0473|500012333|nr2004017538|Q5423958|Mora, F. Luis|1874|1940|Uruguayan||draftsperson;painter;printmaker|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Mora%2C+F.+Luis%22+or+%22Francis+Luis+Mora%22+or+%22F.+Luis+Mora%22&searchscope=1|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Mora%2C+F.+Luis%22+or+%22Francis+Luis+Mora%22+or+%22F.+Luis+Mora%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/F._Luis_Mora|||lived all over the northeast (NYC, NJ, MA)
LA-0474||||Morales, Ann-Michele|||Mexican||book/zine artist;draftsperson;paper artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Morales%2C+Ann-Michele%22%20or%20%22Ann-Michèle+Morales%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Morales, Ann-Michele""%20or%20""Ann-Michèle Morales""&searchscope=1&SORT=A"|||||born in MX active in US
LA-0475|500093882|n88137392|Q4792796|Morales, Armando|1927|2011|Nicaraguan||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Morales%2C+Armando%22%20or%20%22Armando+Morales%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Morales, Armando""%20or%20""Armando Morales""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Armando_Morales|||lived in the US for a period and died in Miami
LA-0476||||Morales, Bill|||Chicano/a/x|||Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Morales%2C+Bill%22%20or%20%22William+Morales%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Morales, Bill""%20or%20""William Morales""&searchscope=1&SORT=A"|||||
LA-0477|500348816|n81063588|Q87298986|Morales, José|1947||Puerto Rican||installation artist;painter|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Morales%2C%20Jos%C3%A9%22%20or%20%22Jos%C3%A9%20Morales%22)%20and%20not%20(%22Jos%C3%A9%20Carlos%20P%C3%A9rez%20Morales%22)%20and%20not%20(%22P%C3%A9rez%20Morales%2C%20Jos%C3%A9%20Carlos%22)%20and%20not%20(%20%22Jos%C3%A9%20Morales%20S%C3%A1nchez%22)&searchscope=1&SORT=R|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Morales%2C%20Jos%C3%A9%22%20or%20%22Jos%C3%A9%20Morales%22)%20and%20not%20(%22Jos%C3%A9%20Carlos%20P%C3%A9rez%20Morales%22)%20and%20not%20(%22P%C3%A9rez%20Morales%2C%20Jos%C3%A9%20Carlos%22)%20and%20not%20(%20%22Jos%C3%A9%20Morales%20S%C3%A1nchez%22)&searchscope=1&SORT=R|||||born in the Bronx
LA-0318|500294238|no2013133057|Q77357984|Morales, Julio César|1966||Mexican||conceptual artist;installation artist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Morales%2C+Julio+César%22%20or%20%22Julio+César+Morales%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Morales, Julio César""%20or%20""Julio César Morales""&searchscope=1&SORT=A"|||||born in Tijuana, active in SF
LA-0735||no2011186095|Q28950366|Morán Jahn, Marisa|1977||Ecuadorian|Index of Asian American and Pacific Islander Artists|multimedia artist|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Mor%C3%A1n%20Jahn%2C%20Marisa%22%20or%20%22Marisa%20Jahn%22)&searchscope=1&SORT=R|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Mor%C3%A1n%20Jahn%2C%20Marisa%22%20or%20%22Marisa%20Jahn%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Marisa_Mor%C3%A1n_Jahn|||included in DePual LatinXAmerican
LA-0137|500332821|n95067545|Q4666660|Morell, Abelardo|1948||Cuban||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Morell%2C+Abelardo%22%20or%20%22Abelardo+Morell%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Morell, Abelardo""%20or%20""Abelardo Morell""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Abelardo_Morell|Met Collection|https://www.metmuseum.org/art/collection/search?q=Morell,%20Abelardo&searchField=ArtistCulture|Cuban born, Boston based
LA-0478||||Moreno, Sofia|||||multimedia artist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Moreno%2C+Sofia%22%20or%20%22Sofia+Moreno%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Moreno, Sofia""%20or%20""Sofia Moreno""&searchscope=1&SORT=A"|||||
LA-0479|500356968|no99091631|Q16145558|Moroles, Jesús|1950|2015|||sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Moroles%2C+Jesu%CC%81s%22+or+%22Jesu%CC%81s+Bautista+Moroles%22+or+%22jesus+morales%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Moroles%2C+Jesu%7Bu0301%7Ds%22+or+%22Jesu%7Bu0301%7Ds+Bautista+Moroles%22%26SORT%3DA|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Moroles%2C+Jesu%CC%81s%22+or+%22Jesu%CC%81s+Bautista+Moroles%22+or+%22jesus+morales%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Moroles%2C+Jesu%7Bu0301%7Ds%22+or+%22Jesu%7Bu0301%7Ds+Bautista+Moroles%22%26SORT%3DA|Wikipedia|https://en.wikipedia.org/wiki/Jes%C3%BAs_Moroles|||active in TX, studied with Luis Jiménez (sculptor)
LA-0767||no2021115878|Q19630440|Mujeres Muralistas|||Chicano/a/x||muralist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Mujeres+Muralistas%22%20or%20%22+%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Mujeres Muralistas""%20or%20"" ""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Mujeres_Muralistas|||all-female Latina artist collective based in the Mission District in San Francisco in the 1970s. Most prominent members : Patricia Rodriguez, Graciela Carrillo, Consuelo Mendez, and Irene Perez
LA-0480|500114657|no97071095|Q1288454|Muniz, Vik|1961||Brazilian||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Muniz%2C+Vik%22%20or%20%22Vik+Muniz%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Muniz, Vik""%20or%20""Vik Muniz""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Vik_Muniz|Met Collection|https://www.metmuseum.org/art/collection/search?q=Muniz,%20Vik&searchField=ArtistCulture|active in New York, included in DePual LatinXAmerican
LA-0738||n91021990|Q94635223|Navia, Antonio|1945||Puerto Rican||draftsperson;graphic artist;installation artist;mixed-media artist;painter;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Navia%2C+Antonio%22%20or%20%22Antonio+Navia%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Navia, Antonio""%20or%20""Antonio Navia""&searchscope=1&SORT=A"|||||
LA-0486|500523409|||Noriega, Ramses|1944||Chicano/a/x||muralist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Noriega%2C+Ramses%22%20or%20%22Ramses+Noriega%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Noriega, Ramses""%20or%20""Ramses Noriega""&searchscope=1&SORT=A"|||||active in Los Angeles
LA-1016|500294245|no2014131051|Q7375987|Ochoa, Ruben|1974||Mexican||installation artist;photographer;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ochoa%2C+Ruben%22%20or%20%22Ruben+Ochoa%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ochoa, Ruben""%20or%20""Ruben Ochoa""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Ruben_Ochoa|||
LA-0488|||Q20641926|Ochoa, Victor|1948||Chicano/a/x||designer;muralist;painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Ochoa%2C+Victor%22+or+%22Victor+Ochoa%22&searchscope=1|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Ochoa%2C+Victor%22+or+%22Victor+Ochoa%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Victor_Ochoa|||active in San Diego
LA-0490|500111185|n86052730|Q604340|Oiticica, Hélio|1937|1980|Brazilian||painter;performance artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Morales%2C%20Jos%C3%A9%22%20or%20%22Jos%C3%A9%20Morales%22)%20and%20not%20(%22Jos%C3%A9%20Carlos%20P%C3%A9rez%20Morales%22)%20and%20not%20(%22P%C3%A9rez%20Morales%2C%20Jos%C3%A9%20Carlos%22)%20and%20not%20(%20%22Jos%C3%A9%20Morales%20S%C3%A1nchez%22)&searchscope=1&SORT=R|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Morales%2C%20Jos%C3%A9%22%20or%20%22Jos%C3%A9%20Morales%22)%20and%20not%20(%22Jos%C3%A9%20Carlos%20P%C3%A9rez%20Morales%22)%20and%20not%20(%22P%C3%A9rez%20Morales%2C%20Jos%C3%A9%20Carlos%22)%20and%20not%20(%20%22Jos%C3%A9%20Morales%20S%C3%A1nchez%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/H%C3%A9lio_Oiticica|Met Collection|https://www.metmuseum.org/art/collection/search?q=Oiticica,%20Hélio&searchField=ArtistCulture|born and died in Brazil, active in NY from 1970-1978
LA-0055||no2017049801|Q80862836|Okumura, Lydia|1948||Brazilian|Index of Asian American and Pacific Islander Artists|installation artist;painter;printmaker;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Okumura%2C+Lydia%22%20or%20%22Lydia+Okumura%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Okumura, Lydia""%20or%20""Lydia Okumura""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Lydia_Okumura|Met Collection|https://www.metmuseum.org/art/collection/search?q=Okumura,%20Lydia&searchField=ArtistCulture|has resided in NY since 1974
LA-0487||no2004040082|Q6782158|O'Neill, María Mater|1960||Puerto Rican||designer;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22O'Neill%2C+María+Mater%22%20or%20%22María+Mater+O'Neill%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""O'Neill, María Mater""%20or%20""María Mater O'Neill""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Mar%C3%ADa_de_Mater_O'Neill|||educated in New York
LA-0492||||Orantes, José|1953||Guatemalan||muralist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Orantes%2C+José%22%20or%20%22José+Orantes%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Orantes, José""%20or%20""José Orantes""&searchscope=1&SORT=A"|||||Seattle based
LA-0319|500114732|n94107698|Q1242404|Orozco, Gabriel|1962||Mexican||installation artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Orozco%2C+Gabriel%22%20or%20%22Gabriel+Orozco%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Orozco, Gabriel""%20or%20""Gabriel Orozco""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Gabriel_Orozco|Met Collection|https://www.metmuseum.org/art/collection/search?q=Orozco,%20Gabriel&searchField=ArtistCulture|"""nomadic life"" active in NY "
LA-0983||||Ortega, Benjamin|1923|1998|||craftsperson/folk artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ortega%2C+Benjamin%22%20or%20%22Benjamin+Ortega%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ortega, Benjamin""%20or%20""Benjamin Ortega""&searchscope=1&SORT=A"|||||active in NM
LA-0701||no2011198473||Ortega, Dave|||Chicano/a/x||graphic artist;illustrator/cartoonist/comic book artist;book/zine artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ortega%2C+Dave%22%20or%20%22Dave+Ortega%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ortega, Dave""%20or%20""Dave Ortega""&searchscope=1&SORT=A"|||||grew up in El Paso, moved to Boston
LA-0989||||Ortega, David|||||textile/fiber artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ortega%2C+David%22%20or%20%22David+Ortega%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ortega, David""%20or%20""David Ortega""&searchscope=1&SORT=A"|||||
LA-0987||||Ortega, Jose Ramon||1972|||textile/fiber artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ortega%2C+Jose+Ramon%22%20or%20%22Jose+Ramon+Ortega%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ortega, Jose Ramon""%20or%20""Jose Ramon Ortega""&searchscope=1&SORT=A"|||||
LA-0988||||Ortega, Nicacio|1883|1964|||textile/fiber artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ortega%2C+Nicacio%22%20or%20%22Nicacio+Ortega%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ortega, Nicacio""%20or%20""Nicacio Ortega""&searchscope=1&SORT=A"|||||
LA-0990||||Ortega, Robert James|||||textile/fiber artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ortega%2C+Robert+James%22%20or%20%22Robert+James+Ortega%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ortega, Robert James""%20or%20""Robert James Ortega""&searchscope=1&SORT=A"|||||
LA-0320|500116654|n98086032|Q7376510|Ortiz Torres, Rubén|1964||Chicano/a/x;Mexican||painter;photographer;printmaker;sculptor;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ortiz+Torres%2C+Rubén%22%20or%20%22Rubén+Ortiz+Torres%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ortiz Torres, Rubén""%20or%20""Rubén Ortiz Torres""&searchscope=1&SORT=A"|Wikipedia|https://en.wikipedia.org/wiki/Rub%C3%A9n_Ortiz_Torres|Met Collection|https://www.metmuseum.org/art/collection/search?q=Ortiz+Torres%2C+Rub%C3%A9n&searchField=ArtistCulture&material=Paintings|a Faculty Member in the Department of Visual Arts at the University of California, San Diego
LA-0496||||Ortiz, Aydinaneth|||||installation artist;photographer;printmaker;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ortiz%2C+Aydinaneth%22%20or%20%22Aydinaneth+Ortiz%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ortiz, Aydinaneth""%20or%20""Aydinaneth Ortiz""&searchscope=1&SORT=A"|||||LA based, currently Assistant Professor of Photography at Cypress College
LA-0497|500294246|no2007113628||Ortiz, Cruz|1972||||installation artist;painter;printmaker;sculptor;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ortiz%2C+Cruz%22%20or%20%22Cruz+Ortiz%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ortiz, Cruz""%20or%20""Cruz Ortiz""&searchscope=1&SORT=A"|||||born in Houston
LA-0255||||Ortiz, Dionis|||Dominican||collagist;installation artist;multimedia artist;printmaker;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ortiz%2C+Dionis%22%20or%20%22Dionis+Ortiz%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ortiz, Dionis""%20or%20""Dionis Ortiz""&searchscope=1&SORT=A"|||||grew up in Harlem
LA-0740||||Ortiz, Errol|1941||||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ortiz%2C+Errol%22%20or%20%22Errol+Ortiz%22&searchscope=1&SORT=A|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ortiz, Errol""%20or%20""Errol Ortiz""&searchscope=1&SORT=A"|||||based in Chicago, part of a group of artists called the Chicago Imagists, included in DePual LatinXAmerican
LA-0514|500273034|n83160443|Q288029|De la Renta, Oscar|1932|2014|Dominican;Puerto Rican||designer|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Oscar%20de%20la%20Renta%22%20or%20%22%C3%93scar%20Ar%C3%ADstides%20Renta%20Fiallo%22)%20or%20(%22de%20la%20Renta%2C%20Oscar%22)&searchscope=1&SORT=R|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Oscar%20de%20la%20Renta%22%20or%20%22%C3%93scar%20Ar%C3%ADstides%20Renta%20Fiallo%22)%20or%20(%22de%20la%20Renta%2C%20Oscar%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Oscar_de_la_Renta|Met Collection|https://www.metmuseum.org/art/collection/search?q=Oscar%20de%20la%20Renta&searchField=ArtistCulture|born in DR, Dad was from Puerto Rico, lived in the US but never gave us DR citizenship
