Wikidata ID|Display Name|Birth|Death|Indexes|Description|Watsonline|Watsonline URL|Wikipedia|Wikipedia URL|Met Collection|Met Collection URL|ULAN ID|VIAF ID|LC ID|Reference for inclusion as LGBTQIA+ artist|Reference for inclusion URL
Q237911|Abbéma, Louise|1853|1927||designer;painter;sculptor|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Louise Abbema%22+or+%22Abbema, Louise%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Louise_Abb%C3%A9ma|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Abbéma, Louise%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500020186|https://viaf.org/viaf/27114053|nr89015712|The Queer Encyclopedia of the Visual Arts|https://library.metmuseum.org:443/record=b1466091~S1
Q231861|Abbott, Berenice|1898|1991||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Berenice Abbott%22+or+%22Abbott, Berenice%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Berenice_Abbott|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Abbott, Berenice%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500020631|https://viaf.org/viaf/44309674|n79059977|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Berenice_Abbott
Q27970540|Abney, Nina Chanel|1982||Index of Black Artists of North America|painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&SORT=DX&searcharg=Abney%2C+Nina+Chanel&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Nina_Chanel_Abney|||http://vocab.getty.edu/page/ulan/500356173|https://viaf.org/viaf/123937428|no2017098898|"2023 exhibition ""Nina Chanel Abney: Big Butch Energy/Synergy"""|https://www.scadmoa.org/exhibitions/big-butch-energysynergy
Q63699186|Achjadi, Diyan|1971||Index of Asian American and Pacific Islander Artists|draftsperson;printmaker;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Achjadi%2C+Diyan%22%20or%20%22Diyan%20Achjadi%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Diyan_Achjadi||||https://viaf.org/viaf/102870357|no2012020565|Lesbian Art in America: A Contemporary History|https://library.metmuseum.org:443/record=b1290072~S1
Q1366554|Adrian (Gilbert Adrian)|1903|1959||costume designer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Adrian%2C+1903-1959%22+or+%22Gilbert+Adrian%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Adrian_(costume_designer)|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22gilbert+adrian%22|http://vocab.getty.edu/page/ulan/500549232|http://viaf.org/viaf/69834172||Artist's wikipedia entry|https://en.wikipedia.org/wiki/Adrian_(costume_designer)
Q3827717|Aguilar, Laura|1959|2018|Index of Latine and Hispanic American Artists|photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Aguilar%2C+Laura%22%20or%20%22Laura+Aguilar%22&searchscope=1&SORT=A|Wikipedia|https://en.wikipedia.org/wiki/Laura_Aguilar|||http://vocab.getty.edu/page/ulan/500385842|https://viaf.org/viaf/41751986|nr98008428|Lesbian Art in America: A Contemporary History|https://library.metmuseum.org:443/record=b1290072~S1
Q123456860|Alleyne, Armando|1959||Index of Black Artists of North America|painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Alleyne,%20Armando%22%20or%20%22Armando%20Alleyne%22&searchscope=1&SORT=A||||||https://viaf.org/viaf/4806163997955302140000|no2022024076|The Latine Project at NYU|https://www.Latineproject.nyu.edu/intervenxions/armando-alleyne-a-few-of-my-favorites-review
Q468272|Allston, Washington|1779|1843||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Washington Allston%22+or+%22Allston, Washington%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Washington_Allston|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Allston, Washington%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500016005|https://viaf.org/viaf/57408203|n80010033|The Queer Encyclopedia of the Visual Arts|https://library.metmuseum.org:443/record=b1466091~S1
Q5041737|Almaraz, Carlos|1941|1989|Index of Latine and Hispanic American Artists|muralist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Almaraz%2C+Carlos%22%20or%20%22Carlos+Almaraz%22&searchscope=1&SORT=A|Wikipedia|https://en.wikipedia.org/wiki/Carlos_Almaraz|||http://vocab.getty.edu/page/ulan/500015785|https://viaf.org/viaf/95777860|n79071847|Axis Mundo : queer networks in Chicano L.A|https://library.metmuseum.org:443/record=b1954805~S1
Q7146049|Angus, Patrick|1953|1992||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Patrick Angus%22+or+%22Angus, Patrick%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Patrick_Angus|||http://vocab.getty.edu/page/ulan/500335869|https://viaf.org/viaf/60173918|no95053032|The Queer Encyclopedia of the Visual Arts|https://library.metmuseum.org:443/record=b1466091~S1
Q19864471|Anno, Kim|1958||Index of Asian American and Pacific Islander Artists|painter;photographer;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Anno%2C+Kim%22%20or%20%22Kim%20Anno%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Kim_Anno|||http://vocab.getty.edu/page/ulan/500120901|https://viaf.org/viaf/96573029||Lesbian Art in America: A Contemporary History|https://library.metmuseum.org:443/record=b1290072~S1
Q234608|Arbus, Diane*|1923|1971||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22diane+arbus%22+or+%22arbus,+diane%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Diane_Arbus|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Arbus, Diane%22&searchField=ArtistCulture||||Christies Pride timeline|https://www.christies.com/en/stories/pride-timeline---a-history-of-modern-queer-culture-and-art-4bcb8a08f9104b7f936b21b8644d3177
Q538225|Austen,  Alice|1866|1952||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22alice+austen%22+or+%22austen%2C+alice%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Alice_Austen|Met Collection|https://www.metmuseum.org/art/collection/search?q=alice+austen&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500009604|http://viaf.org/viaf/47642060||Artist's wikipedia entry|https://en.wikipedia.org/wiki/Alice_Austen
Q6962543|Azara, Nancy|1939|||printmaker;sculptor|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Nancy Azara%22+or+%22Azara, Nancy%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Nancy_Azara|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Azara, Nancy%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500008810|https://viaf.org/viaf/41722483|nr94021616|Lesbian art in America : a contemporary history / Harmony Hammond|https://library.metmuseum.org:443/record=b1290072~S1
Q3788153|Azenor, Hélène|1910|2010||painter|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(H%C3%A9l%C3%A8ne%20AND%20Azenor)&searchscope=1&SORT=R|Wikipedia|https://fr.wikipedia.org/wiki/H%C3%A9l%C3%A8ne_Azenor||||https://viaf.org/viaf/1826158630985623370007;https://viaf.org/viaf/59114186|n90663819|Artist's wikipedia entry|https://it.wikipedia.org/wiki/H%C3%A9l%C3%A8ne_Azenor
Q43387704|Babirye, Leilah|1985|||sculptor;assemblage artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Leilah Babirye%22+or+%22Babirye, Leilah%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Leilah_Babirye||||https://viaf.org/viaf/1294148451595715970002|no2023116354|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Leilah_Babirye
Q6304327|Baca, Judith F.|1946||Index of Latine and Hispanic American Artists|muralist|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Baca%2C%20Judy%22%20or%20%22Judith%20F.%20Baca%22%20or%20%22judith%20baca%22%20or%20%22judy%20baca%22)%20or%20a:(%22baca%2C%20judith%22)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Judy_Baca|||http://vocab.getty.edu/page/ulan/500026686|https://viaf.org/viaf/95846404|n85389100|Lesbian Art in America: A Contemporary History|https://library.metmuseum.org:443/record=b1290072~S1
Q277103|Bachardy, Don|1934|||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Don Bachardy%22+or+%22Bachardy, Don%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Don_Bachardy|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Bachardy, Don%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500027236|https://viaf.org/viaf/95849771|n84162221|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Don_Bachardy
Q154340|Bacon, Francis|1909|1992||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Bacon%2C+Francis%22+or+%22Francis+Bacon%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Francis_Bacon_(artist)|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Bacon, Francis%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500021153|https://viaf.org/viaf/14789843|n79139544|Queer Art Movement overview|https://www.theartstory.org/movement/queer-art/
Q81919574|Baeza, Felipe|1987|||printmaker|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Felipe Baeza%22+or+%22Baeza, Felipe%22&searchscope=1||||||http://viaf.org/viaf/305944950|no2013141352|We Are Here: Visionaries of Color Transforming the Art World|https://library.metmuseum.org:443/record=b2018705~S1
Q128788985|Bailey, Greg||||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Bailey%2C+Greg+%28Photographer%29%22&searchscope=1||||||http://viaf.org/viaf/37156495385117561765|nb2019014852|Artist's website|https://www.gregbaileyphotography.com/
Q5671325|Baltrop, Alvin|1948|2004|Index of Black Artists of North America|photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&SORT=DX&searcharg=Baltrop%2C+Alvin+&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Alvin_Baltrop|||500474777|46710614|nr2004005294|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Alvin_Baltrop
Q541188|Banton, Travis*|1894|1958||costume designer;fashion/clothing designer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Travis Banton%22+or+%22Banton, Travis%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Travis_Banton|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Banton, Travis%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500248775|https://viaf.org/viaf/38379802|n85378854|Advocate article|https://www.advocate.com/film/2016/8/03/new-film-showcases-orry-kelly-fashion-master-and-cary-grants-boyfriend
Q120867913|Bao, Sarula|||Index of Asian American and Pacific Islander Artists|graphic artist;book/zine artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Bao, Sarula""%20or%20""Sarula Bao""&searchscope=1&SORT=A"||||||||Artist interview, Girls Club USA|https://girlsclub.asia/meet-the-artist/sarula-bao/
Q234721|Barnes, Djuna|1892|1982||draftsperson;graphic artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Djuna%20Barnes%22+or+%22Barnes,%20Djuna%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Djuna_Barnes||||http://viaf.org/viaf/110217112|n79108379|The Queer Encyclopedia of the Visual Arts|https://library.metmuseum.org:443/record=b1466091~S1
Q3431473|Barthe, Richmond|1901|1989|Index of Black Artists of North America|sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&SORT=DX&searcharg=Barthé%2C+Richmond+&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Richmond_Barth%C3%A9|Met Collection|https://www.metmuseum.org/art/collection/search?q=Barthé,%20Richmond&searchField=ArtistCulture|500020064|19570447|nr95026783|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Richmond_Barth%C3%A9
Q155407|Basquiat, Jean-Michel|1960|1988|Index of Black Artists of North America; Index of Latine and Hispanic American Artists|graffiti/street artist; mixed-media artist; painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Basquiat%2C+Jean-Michel%22&searchscope=1&sortdropdown=-&SORT=DY&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Basquiat%2C+Jean-Michel%22+or+%22Jean-Michel+Basquiat%22%26SORT%3DDX|Wikipedia|https://en.wikipedia.org/wiki/Jean-Michel_Basquiat|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Basquiat%2C+Jean-Michel%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500093239|https://viaf.org/viaf/34475421|n85819387|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Jean-Michel_Basquiat
Q272566|Beardsley, Aubrey|1872|1898||graphic artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Aubrey+Beardsley%22+or+%22Beardsley%2C+Aubrey%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Aubrey_Beardsley|Met Collection|https://www.metmuseum.org/art/collection/search?q=Aubrey+Vincent+Beardsley&sortBy=Relevance|http://vocab.getty.edu/page/ulan/500032068|https://viaf.org/viaf/88739636|n80036714|Queer Art Movement overview|https://www.theartstory.org/movement/queer-art/
Q697096|Beaton, Cecil|1904|1980||costume designer;painter;photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Cecil+Beaton%22+or+%22Beaton%2C+Cecil%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Cecil_Beaton|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Beaton, Cecil%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500001040|https://viaf.org/viaf/32015653|n50006451|Queer Art Movement overview|https://www.theartstory.org/movement/queer-art/
Q435032|Bechdel, Alison|1960|||graphic artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Alison Bechdel%22+or+%22Bechdel, Alison%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Alison_Bechdel||||https://viaf.org/viaf/114843374|n86107504|Wikidata|https://www.wikidata.org/wiki/Q435032
Q70781|Becker, Albrecht|1906|2002||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Albrecht Becker%22+or+%22Becker, Albrecht%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Albrecht_Becker||||https://viaf.org/viaf/107106774|n94121489|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Albrecht_Becker
Q21289390|Besemer, Linda||||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Linda Besemer%22+or+%22Besemer, Linda%22&searchscope=1|||||http://vocab.getty.edu/page/ulan/500114578|https://viaf.org/viaf/96534072||Lesbian art in America : a contemporary history / Harmony Hammond|https://library.metmuseum.org:443/record=b1290072~S1
Q5470435|Bess, Forrest|1911|1977||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Forrest Bess%22+or+%22Bess, Forrest%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Forrest_Bess|||http://vocab.getty.edu/page/ulan/500099698|https://viaf.org/viaf/15660465|n91113958|Art and homosexuality : a history of ideas / Christopher Reed|https://library.metmuseum.org:443/record=b1752679~S1
Q1689442|Bianchi, Tom|1945|||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Tom Bianchi%22+or+%22Bianchi, Tom%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Tom_Bianchi||||https://viaf.org/viaf/79428366|n91031048|Visual Aids|https://visualaids.org/artists/tom-bianchi
Q16856057|Bing, Bernice|1936|1998|Index of Asian American and Pacific Islander Artists|painter|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(bernice%20bing)&searchscope=1&SORT=R|Wikipedia|https://en.wikipedia.org/wiki/Bernice_Bing||||https://viaf.org/viaf/4526157470202822640005|no2019167630|Queer Feminist Art Visibility Project|https://www.femininemoments.dk/blog/tag/bernice-bing/
Q6205017|Biren, Joan E.|1944|||filmmaker;photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Joan+E.+Biren%22+or+%22Biren%2C+Joan%22+or+%22Joan+Biren%22&searchscope=1&sortdropdown=-&SORT=D&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Joan+E.+Biren%22+or+%22Biren%2C+Joan%22%26SORT%3DD|Wikipedia|https://en.wikipedia.org/wiki/Joan_E._Biren||||https://viaf.org/viaf/11134220|n79145076|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Joan_E._Biren
Q16151123|Blackbridge, Persimmon|1951|||time-based media artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Persimmon Blackbridge%22+or+%22Blackbridge, Persimmon%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Persimmon_Blackbridge||||https://viaf.org/viaf/23630748|n86149844|The Queer Encyclopedia of the Visual Arts|https://library.metmuseum.org:443/record=b1466091~S1
Q1711445|Bleckner, Ross|1949|||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Ross Bleckner%22+or+%22Bleckner, Ross%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Ross_Bleckner|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Bleckner, Ross%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500118722|https://viaf.org/viaf/96561119|n88102007|The Queer Encyclopedia of the Visual Arts|https://library.metmuseum.org:443/record=b1466091~S1
Q5528548|Block, Gay|1942|||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Gay Block%22+or+%22Block, Gay%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Gay_Block|||http://vocab.getty.edu/page/ulan/500466956|https://viaf.org/viaf/35170542|n86002099|Lesbian art in America : a contemporary history / Harmony Hammond|https://library.metmuseum.org:443/record=b1290072~S1
Q115628943|Blocton, Lula Mae||||draftsperson;painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Lula+Mae+Blocton%22+or+%22Blocton%2C+Lula+Mae%22&searchscope=1||||||||Lesbian art in America : a contemporary history / Harmony Hammond|https://library.metmuseum.org:443/record=b1290072~S1
Q114841981|Bomani, Neta|||Index of Black Artists of North America|book/zine artist; social practice artist; time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=neta+bomani&searchscope=1&sortdropdown=-&SORT=D&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=abomani%2C+neta||||||15163088304594540222|no2021102902|NY Queer Zine Fair|https://www.nyqzf.com/zoc
Q241732|Bonheur, Rosa|1822|1899||draftsperson;painter;sculptor|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Rosa+Bonheur%22+or+%22Bonheur%2C+Rosa%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Rosa_Bonheur|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Bonheur, Rosa%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500014964|https://viaf.org/viaf/59091154|n80070626|Hyperallergic article|https://hyperallergic.com/771626/whos-afraid-of-rosa-bonheurs-sexual-identity/
Q16195428|Bordowitz, Gregg |1964|||time-based media artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Gregg Bordowitz%22+or+%22Bordowitz, Gregg %22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Gregg_Bordowitz|||http://vocab.getty.edu/page/ulan/500114764|https://viaf.org/viaf/75897395|no95009881|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Gregg_Bordowitz
Q56073537|Brackens, Diedrick|1989||Index of Black Artists of North America|textile/fiber artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Brackens,%20Diedrick%22%20or%20%22Diedrick%20Brackens%22&searchscope=1&SORT=A|Wikipedia|https://en.wikipedia.org/wiki/Diedrick_Brackens|Met Collection|https://www.metmuseum.org/art/collection/search?searchField=ArtistCulture&q=Diedrick+Brackens||https://viaf.org/viaf/6681158491042011920007||Artist's wikipedia entry|https://en.wikipedia.org/wiki/Diedrick_Brackens
Q6376313|Bradford, Katherine|1942|||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Katherine Bradford%22+or+%22Bradford, Katherine%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Katherine_Bradford|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22bradford%2C+katherine%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500524627|https://viaf.org/viaf/263147310017837851261|no2018060851|"Hyperallergic: ""Katherine Bradford Is Just Getting Started"""|https://hyperallergic.com/921559/katherine-bradford-is-just-getting-started/
Q16193971|Bradford, Mark|1961||Index of Black Artists of North America|conceptual artist; installation artist; painter; printmaker; sculptor; time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&SORT=DX&searcharg=%22Bradford%2C+Mark%22%20or%20%22Mark+Bradford%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Mark_Bradford|Met Collection|https://www.metmuseum.org/art/collection/search?q=Bradford,%20Mark&searchField=ArtistCulture|500116642|45497267|n2004013879|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Mark_Bradford
Q1691342|Brainard, Joe|1942|1994||graphic artist;painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Joe Brainard%22+or+%22Brainard, Joe%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Joe_Brainard|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Brainard, Joe%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500027180|https://viaf.org/viaf/91270464|n50042902|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Joe_Brainard
Q117858812|Branfman-Verissimo, Lukaza|1993||Index of Black Artists of North America|book/zine artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&SORT=DX&searcharg=%22Branfman-Verissimo%2C+Lukaza%22%20or%20%22Lukaza+Branfman-Verissimo%22&searchscope=1||||||||Artist's website|https://lukazabranfmanverissimo.com/about
Q61927039|Bright, Deborah|1950|||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Deborah Bright%22+or+%22Bright, Deborah%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Deborah_Bright||||https://viaf.org/viaf/42065295|n2006094596|Lesbian art in America : a contemporary history / Harmony Hammond|https://library.metmuseum.org:443/record=b1290072~S1
Q119407647|Briseño, Andy|||Index of Latine and Hispanic American Artists|book/zine artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Briseño, Andy""%20or%20""Andy Briseño""&searchscope=1&SORT=A"||||||||Published by Mi Casita Press, which represents QTBIPOC|https://www.micasitapress.com/about
Q4649967|Bronson, AA|1946|||book/zine artist;installation artist;performance artist;photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22AA+Bronson%22+or+%22Bronson%2C+AA%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/AA_Bronson|||http://vocab.getty.edu/page/ulan/500126031|https://viaf.org/viaf/30401835|n80074351|Artist's wikipedia entry|https://en.wikipedia.org/wiki/AA_Bronson
Q19802696|Brooke, Kaucyila|1953|||photographer;time-based media artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Kaucyila Brooke%22+or+%22Brooke, Kaucyila%22&searchscope=1|||||http://vocab.getty.edu/page/ulan/500331081|https://viaf.org/viaf/2348607|nr94006703|Lesbian art in America : a contemporary history / Harmony Hammond|https://library.metmuseum.org:443/record=b1290072~S1
